연도,시간,위도,경도,진앙,규모,place
1973-03-28,오후 11:55:48,23.392,123.734,27.7,6,"southwestern Ryukyu Islands, Japan"
1973-03-26,오전 2:37:23,23.464,123.887,15,6,"southwestern Ryukyu Islands, Japan"
1973-03-18,오전 11:06:13,2.044,126.459,15.7,6.5,Molucca Sea
1973-03-17,오전 8:30:54,13.4,122.794,45,7,"Luzon, Philippines"
1973-03-16,오전 12:51:47,2.123,126.599,14.1,6.3,Molucca Sea
1973-03-12,오후 7:39:23,50.837,157.118,57.6,6.2,Kuril Islands
1973-02-28,오전 6:37:55,50.484,156.624,59.9,7.1,Kuril Islands
1973-02-25,오전 5:35:56,-61.101,-37.931,25.6,6.2,Scotia Sea
1973-02-14,오후 4:11:11,-30.465,-177.291,1.5,6.3,"Kermadec Islands, New Zealand"
1973-02-08,오전 10:09:08,-45.497,96.268,17.2,6.1,southeast Indian Ridge
1973-02-06,오전 10:37:08,31.361,100.503,5.9,7.4,"western Sichuan, China"
1973-02-01,오전 5:14:23,-22.568,-66.186,237.7,6,"Jujuy, Argentina"
1973-01-31,오후 8:55:55,28.255,139.267,512,6.9,"Bonin Islands, Japan region"
1973-01-30,오후 9:01:13,18.455,-102.961,37.3,7.6,"Michoacan, Mexico"
1973-01-23,오전 4:49:48,-12.142,166.565,109.6,6,Santa Cruz Islands
1973-01-22,오전 12:37:55,18.514,-105.11,1.9,6.1,"offshore Jalisco, Mexico"
1973-01-18,오전 9:28:15,-6.87,150.027,39.3,6.8,"New Britain region, Papua New Guinea"
1973-01-06,오후 3:52:42,-14.653,166.484,27.1,6,Vanuatu
1973-01-05,오후 1:54:30,-38.982,175.365,156.2,6.4,North Island of New Zealand
1973-01-01,오전 11:42:35,-35.57,-15.427,6.9,6,Tristan da Cunha region
1972-12-27,오후 10:59:26,76.759,-107.093,3.3,6,"Melville Island region, Nunavut, Canada"
1972-12-23,오전 6:29:44,12.351,-86.127,6.8,6.2,Nicaragua
1972-12-22,오후 4:22:06,-16.141,-172.46,10.5,6,Samoa Islands region
1972-12-22,오후 12:18:58,-55.569,-28.269,12.6,6.4,South Sandwich Islands region
1972-12-06,오전 1:43:28,-3.028,139.194,50.2,6,"Papua, Indonesia"
1972-12-04,오전 10:16:13,33.332,140.713,70.8,7.3,"Izu Islands, Japan region"
1972-12-02,오전 12:19:54,6.461,126.654,82.7,7.4,"Mindanao, Philippines"
1972-11-27,오후 3:17:42,-5.35,126.619,426.2,6.3,Banda Sea
1972-11-21,오전 3:59:12,-6.467,154.178,46.1,6.4,"Bougainville region, Papua New Guinea"
1972-11-13,오전 4:43:44,15.511,-95.098,15,6.5,"offshore Oaxaca, Mexico"
1972-11-09,오후 6:41:14,23.888,121.555,19,6.1,Taiwan
1972-11-04,오전 3:49:57,-20.052,169.225,49.4,6.2,Vanuatu
1972-11-02,오후 7:55:24,-20.035,169.007,38.6,7,Vanuatu
1972-11-02,오전 1:26:57,49.913,78.837,0,6.2,eastern Kazakhstan
1972-10-30,오후 4:48:10,-6.294,154.819,49.5,6.2,"Bougainville region, Papua New Guinea"
1972-10-28,오전 2:27:12,-7.325,146.831,3,6,"eastern New Guinea region, Papua New Guinea"
1972-10-27,오전 9:23:09,-19.966,168.976,32.9,6.2,Vanuatu
1972-10-20,오전 8:17:46,18.711,-106.771,10.1,6.5,"off the coast of Jalisco, Mexico"
1972-10-18,오후 8:01:51,-8.587,124.9169,33,6.3,"Kepulauan Alor, Indonesia"
1972-10-06,오후 4:42:55,-6.072,149.858,49.5,6.4,"New Britain region, Papua New Guinea"
1972-10-01,오후 11:49:38,7.476,123.762,629.4,6,"Mindanao, Philippines"
1972-09-27,오전 9:01:41,-16.523,-172.064,10.9,6,Samoa Islands region
1972-09-24,오후 8:09:35,-6.165,131.08,15,6.9,"Kepulauan Tanimbar, Indonesia"
1972-09-23,오전 2:14:28,22.276,121.24,35.8,6.1,Taiwan region
1972-09-22,오후 7:57:26,22.405,121.136,11.6,6.2,Taiwan region
1972-09-19,오전 1:36:50,19.472,-70.247,9.9,6.1,Dominican Republic
1972-09-17,오후 2:07:12,38.242,20.266,1.7,6.3,Greece
1972-09-13,오후 2:33:38,-20.384,169.012,31.2,6.6,Vanuatu
1972-09-11,오후 1:35:49,-3.279,130.739,29.4,6,"Seram, Indonesia"
1972-09-10,오전 6:03:27,-20.157,168.883,35.6,6.2,"Loyalty Islands, New Caledonia"
1972-09-09,오전 2:44:02,-15.358,-175.569,15,6.1,Tonga
1972-09-05,오후 5:30:37,-19.893,169.151,57.9,6.1,Vanuatu
1972-09-04,오후 6:11:14,-11.777,166.412,66.4,6.1,Santa Cruz Islands
1972-09-03,오후 4:48:30,35.948,73.321,33.4,6.2,northwestern Kashmir
1972-09-03,오전 6:31:21,-5.487,151.301,25.3,6.2,"New Britain region, Papua New Guinea"
1972-08-30,오전 10:29:50,-3.498,144.909,1.1,6.4,"near the north coast of New Guinea, Papua New Guinea"
1972-08-28,오후 6:57:59,-21.338,-174.237,1.5,6,Tonga
1972-08-21,오전 6:23:50,49.44,147.082,589.7,6.2,Sea of Okhotsk
1972-08-19,오후 4:06:16,-5.142,134.089,31.4,6.1,"Kepulauan Aru region, Indonesia"
1972-08-17,오후 11:44:08,-6.003,152.929,15.4,7.1,"New Britain region, Papua New Guinea"
1972-08-07,오전 9:24:13,-16.661,-171.962,16.3,6,Samoa Islands region
1972-08-06,오전 7:14:45,-11.086,162.18,29.2,6.5,Solomon Islands
1972-08-05,오전 6:31:00,-11.155,162.226,31,6.1,Solomon Islands
1972-08-04,오후 10:30:35,-11.038,162.066,13.5,6.1,Solomon Islands
1972-08-04,오후 8:01:38,-11.134,162.078,26.6,6,Solomon Islands
1972-08-03,오전 4:40:55,51.118,-178.139,34.3,6.2,"Andreanof Islands, Aleutian Islands, Alaska"
1972-07-30,오후 9:45:13,56.695,-136.096,7.7,7.6,off the coast of Southeastern Alaska
1972-07-30,오후 8:13:56,-4.671,152.261,3.3,6,"New Britain region, Papua New Guinea"
1972-07-23,오후 7:13:06,50.107,-129.439,6.2,6.4,"Vancouver Island, Canada region"
1972-06-24,오후 3:29:21,36.255,69.682,27.4,6.1,"Hindu Kush region, Afghanistan"
1972-06-11,오후 4:41:03,3.861,124.23,329.5,7.8,Celebes Sea
1972-06-08,오후 6:53:46,-30.372,-71.523,59.9,6.6,"Coquimbo, Chile"
1972-05-28,오전 1:55:21,-11.08,116.932,21.9,6.2,"south of Lombok, Indonesia"
1972-05-22,오후 8:45:57,-17.83,-175.014,224.6,7.2,Tonga
1972-05-22,오전 6:04:02,16.62,122.22,42,6.9,"Luzon, Philippines"
1972-05-07,오후 10:06:29,-53.607,-134.226,19,6.3,Pacific-Antarctic Ridge
1972-05-05,오후 11:16:29,-4.207,152.721,27.5,6.6,"New Britain region, Papua New Guinea"
1972-05-04,오후 9:40:01,35.165,23.557,38.7,6.3,"Crete, Greece"
1972-05-04,오전 7:48:19,-15.981,167.634,54.5,6.8,Vanuatu
1972-04-28,오후 11:32:11,-5.139,154.227,408.8,7.2,"Bougainville region, Papua New Guinea"
1972-04-25,오후 7:30:08,13.388,120.312,29.7,7.2,"Mindoro, Philippines"
1972-04-24,오전 9:57:21,23.605,121.531,20.9,6.9,Taiwan
1972-04-24,오전 1:20:47,-31.316,-111.087,14.9,6.1,Easter Island region
1972-04-17,오전 10:49:45,24.17,122.463,41.4,6.1,Taiwan region
1972-04-11,오전 2:21:14,0.895,-28.321,12.5,6.4,central Mid-Atlantic Ridge
1972-04-10,오전 2:06:51,28.411,52.789,5.6,6.9,southern Iran
1972-04-04,오후 10:43:08,-7.512,125.566,382.3,6.8,"Kepulauan Barat Daya, Indonesia"
1972-04-02,오후 9:30:05,-13.136,166.175,11,6.6,Vanuatu
1972-04-01,오후 11:51:19,-49.454,164.062,1.8,6.3,"Auckland Islands, New Zealand region"
1972-03-30,오전 5:34:52,-25.744,179.632,496.2,7.3,south of the Fiji Islands
1972-03-25,오후 10:59:42,43.359,146.039,45.6,6,Kuril Islands
1972-03-25,오후 12:15:27,-3.544,150.202,13.1,6.4,"New Ireland region, Papua New Guinea"
1972-03-24,오전 3:38:28,56.097,-157.132,69,6,Alaska Peninsula
1972-03-22,오전 10:27:43,49.066,153.549,137.7,6.2,Kuril Islands
1972-03-20,오전 7:33:49,-6.811,-76.781,49.4,6.9,northern Peru
1972-03-18,오후 11:17:42,33.597,141.318,43.4,6,"off the east coast of Honshu, Japan"
1972-03-07,오전 7:45:24,-28.269,-178.202,208,6.1,Kermadec Islands region
1972-02-29,오전 9:42:42,33.468,140.9,58.9,6.2,"Izu Islands, Japan region"
1972-02-29,오전 9:23:01,33.375,140.881,58.7,7.5,"Izu Islands, Japan region"
1972-02-25,오전 1:17:13,-60.642,-25.532,20.6,6.1,South Sandwich Islands region
1972-02-14,오후 11:29:53,-11.432,166.408,106.4,7.3,Santa Cruz Islands
1972-01-28,오전 1:16:22,-19.373,169.21,125.8,6.1,Vanuatu
1972-01-26,오후 11:00:23,-20.204,-178.859,643.1,6.5,Fiji region
1972-01-25,오전 3:41:22,23.037,122.117,12.2,7,Taiwan region
1972-01-25,오전 2:06:21,22.55,122.325,10,7.5,Taiwan region
1972-01-24,오전 3:55:46,-13.104,166.458,45.8,6.2,Vanuatu
1972-01-23,오후 9:17:55,-13.231,166.371,51.5,7.1,Vanuatu
1972-01-22,오후 9:50:37,-20.405,172.939,6.5,6.3,Vanuatu region
1972-01-21,오후 7:18:58,-6.695,-71.799,565,6,"Amazonas, Brazil"
1972-01-19,오후 3:00:53,-4.675,144.965,12,6.4,"near the north coast of New Guinea, Papua New Guinea"
1972-01-18,오후 10:08:14,-4.725,145.037,29.6,6.4,"near the north coast of New Guinea, Papua New Guinea"
1972-01-18,오후 9:55:16,-4.818,145.081,26.2,6.6,"near the north coast of New Guinea, Papua New Guinea"
1972-01-12,오전 9:59:10,-6.855,-71.76,570.2,6.4,"Amazonas, Brazil"
1972-01-08,오전 11:34:50,-55.785,-28.809,57.7,6.2,South Sandwich Islands region
1972-01-08,오전 5:27:55,20.97,120.28,39,6.3,Philippine Islands region
1972-01-04,오전 3:16:55,22.533,122.019,27.3,6.9,Taiwan region
1972-01-01,오후 10:05:53,-16.853,174.943,1.3,6.4,Fiji region
1971-12-26,오후 3:50:57,-6.362,154.951,54.8,6,"Bougainville region, Papua New Guinea"
1971-12-22,오전 6:59:56,47.872,48.222,0,6,Russia-Kazakhstan border region
1971-12-15,오전 8:29:55,56.023,163.173,21.8,7.8,"near the east coast of the Kamchatka Peninsula, Russia"
1971-12-08,오후 4:05:25,-22.877,-70.563,19.8,6.1,"near the coast of Antofagasta, Chile"
1971-12-07,오전 3:26:18,-54.409,5.844,7.9,6.1,Bouvet Island region
1971-12-05,오전 5:50:09,49.442,-129.678,15,6,"Vancouver Island, Canada region"
1971-12-02,오후 5:18:22,44.805,153.439,15.6,6.3,east of the Kuril Islands
1971-11-24,오후 7:35:31,52.811,159.174,116.2,7.4,"off the east coast of the Kamchatka Peninsula, Russia"
1971-11-21,오전 5:57:12,-11.881,166.624,114.7,7.1,Santa Cruz Islands
1971-11-20,오전 7:28:00,-23.498,-179.815,542.7,6.5,south of the Fiji Islands
1971-11-01,오전 9:59:45,-10.313,169.821,50,6,Santa Cruz Islands region
1971-10-28,오후 6:00:03,-13.431,166.483,49.8,6.7,Vanuatu
1971-10-27,오후 5:58:40,-15.582,167.319,61.6,6.3,Vanuatu
1971-10-25,오전 3:46:40,-13.12,166.509,57.1,6.2,Vanuatu
1971-10-24,오전 2:21:04,11.879,142.369,32.2,6,south of the Mariana Islands
1971-10-24,오전 1:37:32,11.901,142.438,35.6,6.4,south of the Mariana Islands
1971-10-23,오후 10:33:31,11.859,142.539,18,6.3,south of the Mariana Islands
1971-10-23,오전 1:41:11,-54.765,146.514,12.4,6.2,west of Macquarie Island
1971-10-14,오후 10:36:33,-54.184,2.205,9.5,6.3,Bouvet Island region
1971-10-04,오전 1:30:33,-5.835,154.194,48.6,6.6,"Bougainville region, Papua New Guinea"
1971-10-03,오후 1:24:38,-14.555,171.75,3.6,6.4,Vanuatu region
1971-09-30,오전 8:18:00,26.97,-110.837,15,6.6,Gulf of California
1971-09-27,오후 10:20:00,-3.197,148.285,1.2,6.1,Bismarck Sea
1971-09-27,오후 7:01:46,46.42,141.159,19.2,6,"Sakhalin, Russia"
1971-09-25,오전 4:36:15,-6.556,146.674,111.6,6.3,"eastern New Guinea region, Papua New Guinea"
1971-09-16,오전 6:22:41,-5.971,130.696,132.5,6.4,Banda Sea
1971-09-15,오후 2:55:07,39.164,143.439,20.4,6,"off the east coast of Honshu, Japan"
1971-09-14,오전 5:20:30,-6.441,151.547,34.4,6.3,"New Britain region, Papua New Guinea"
1971-09-08,오후 4:59:55,46.303,141.054,20.4,6.2,"Sakhalin, Russia"
1971-09-08,오전 11:48:28,46.446,141.12,23.4,6.6,"Sakhalin, Russia"
1971-09-05,오후 6:35:28,46.557,141.189,17.4,7.3,"Sakhalin, Russia"
1971-08-23,오전 4:08:01,-3.998,145.908,15,6.3,"near the north coast of New Guinea, Papua New Guinea"
1971-08-19,오후 10:15:40,49.285,155.481,40.1,6.1,Kuril Islands
1971-08-14,오전 9:02:50,-15.519,-178.274,15,6.6,Fiji region
1971-08-13,오후 4:48:46,-6.114,154.135,8.6,6.2,"Bougainville region, Papua New Guinea"
1971-08-11,오후 2:23:30,-62.788,155.833,10.9,6.1,Balleny Islands region
1971-08-09,오후 8:01:40,-5.672,152.112,30.5,6.2,"New Britain region, Papua New Guinea"
1971-08-05,오전 1:58:51,-0.929,-22.085,22.1,7,central Mid-Atlantic Ridge
1971-08-02,오전 7:24:58,41.378,143.456,54,7.2,"Hokkaido, Japan region"
1971-07-28,오전 1:10:23,-5.131,152.911,18.6,6.4,"New Britain region, Papua New Guinea"
1971-07-27,오후 8:47:53,-5.137,152.958,1.7,6.5,"New Britain region, Papua New Guinea"
1971-07-27,오전 2:02:46,-2.827,-77.36,93.6,7.3,Peru-Ecuador border region
1971-07-26,오후 7:15:34,-5.819,151.271,48.9,6.1,"New Britain region, Papua New Guinea"
1971-07-26,오후 3:35:41,-5.703,151.541,47.8,6.2,"New Britain region, Papua New Guinea"
1971-07-26,오전 9:37:14,-5.843,151.55,37.2,6,"New Britain region, Papua New Guinea"
1971-07-26,오전 2:29:38,-5.728,151.9389,33,6.2,"New Britain region, Papua New Guinea"
1971-07-26,오전 2:25:00,-5.185,152.36,42.5,6.1,"New Britain region, Papua New Guinea"
1971-07-26,오전 1:23:22,-4.889,153.182,37,8.1,"New Ireland region, Papua New Guinea"
1971-07-25,오후 3:41:22,52.133,173.073,22.8,6.3,"Near Islands, Aleutian Islands, Alaska"
1971-07-25,오후 12:51:40,12.453,123.705,12.9,6.3,"Masbate region, Philippines"
1971-07-19,오후 3:37:46,-5.613,150.632,15,6.2,"New Britain region, Papua New Guinea"
1971-07-19,오전 12:14:45,-5.751,153.861,30.9,7.1,"New Ireland region, Papua New Guinea"
1971-07-18,오후 2:31:19,-4.857,153.353,46.9,6.6,"New Ireland region, Papua New Guinea"
1971-07-14,오후 6:27:42,-5.22,153.293,6.8,6.5,"New Ireland region, Papua New Guinea"
1971-07-14,오후 5:38:48,-5.173,153.232,12.9,6.3,"New Ireland region, Papua New Guinea"
1971-07-14,오전 7:41:13,-5.604,153.768,55.7,7.1,"New Ireland region, Papua New Guinea"
1971-07-14,오전 6:11:30,-5.519,153.904,44.5,8,"New Ireland region, Papua New Guinea"
1971-07-11,오전 9:51:36,-32.248,-71.704,18,6.3,"offshore Valparaiso, Chile"
1971-07-09,오전 3:03:19,-32.558,-71.085,59,7.8,"Valparaiso, Chile"
1971-07-08,오후 7:07:09,-7.063,129.645,101.3,6.1,"Kepulauan Babar, Indonesia"
1971-06-27,오전 2:37:20,-5.88,144.3649,58,6.3,"New Guinea, Papua New Guinea"
1971-06-26,오후 7:27:16,-5.216,96.844,29,6.4,"southwest of Sumatra, Indonesia"
1971-06-17,오후 9:00:41,-25.423,-69.051,90.3,7.2,"Antofagasta, Chile"
1971-06-11,오후 1:58:39,51.581,176.092,24.5,6.5,"Rat Islands, Aleutian Islands, Alaska"
1971-06-11,오후 12:56:06,17.985,-69.804,58.8,6.5,Dominican Republic region
1971-05-31,오전 5:13:57,25.234,96.494,3.6,6.1,Myanmar
1971-05-31,오전 3:46:51,72.205,1.005,15,6,Norwegian Sea
1971-05-30,오후 3:44:16,25.199,96.351,6.2,6.1,Myanmar
1971-05-22,오후 8:03:29,32.327,92.098,1.5,6.1,Xizang-Qinghai border region
1971-05-22,오후 4:44:01,38.867,40.539,4.3,6.7,eastern Turkey
1971-05-18,오후 10:44:42,63.923,146.108,8.5,6.8,"Magadanskaya Oblast', Russia"
1971-05-09,오전 8:25:01,-39.746,-104.947,23.5,6,southern Pacific Ocean
1971-05-04,오전 2:04:32,-6.547,105.312,49.9,6,"Sunda Strait, Indonesia"
1971-05-02,오전 6:08:25,51.433,-177.246,19.5,7.1,"Andreanof Islands, Aleutian Islands, Alaska"
1971-04-28,오후 3:32:02,22.952,100.993,8.5,6.3,"Yunnan, China"
1971-04-08,오전 7:45:59,-4.47,102.264,80,6.3,"southern Sumatra, Indonesia"
1971-04-07,오전 4:59:39,2.427,129.115,35.7,6.6,"Halmahera, Indonesia"
1971-04-06,오전 11:06:30,-22.218,-179.47,586.1,6,south of the Fiji Islands
1971-04-05,오전 5:02:15,-0.362,124.668,53.1,6,Molucca Sea
1971-04-04,오전 10:15:34,-56.115,-122.548,5.2,6.6,southern East Pacific Rise
1971-03-28,오전 8:23:20,11.829,94.965,18.4,6.3,"Andaman Islands, India region"
1971-03-24,오후 1:54:18,35.423,98.046,3.3,6.4,"southern Qinghai, China"
1971-03-23,오전 9:26:27,70.963,-7.057,8,6.3,Jan Mayen Island region
1971-03-23,오전 2:15:27,-23.001,-176.132,72.9,6.1,south of the Fiji Islands
1971-03-16,오후 12:32:30,-10.9,163.831,26.2,6.4,Solomon Islands
1971-03-13,오후 11:51:34,50.594,-130.119,17.8,6.1,"Vancouver Island, Canada region"
1971-03-13,오후 7:12:25,-5.735,145.427,110.4,6.2,"eastern New Guinea region, Papua New Guinea"
1971-03-13,오후 3:47:58,-18.354,173.648,16.3,6,Fiji region
1971-02-21,오전 10:35:22,-23.798,-67.155,179.9,6,"Jujuy, Argentina"
1971-02-17,오전 5:13:00,40.17,142.3489,48,6.2,"near the east coast of Honshu, Japan"
1971-02-15,오전 7:51:03,-25.27,178.455,585.6,6.6,south of the Fiji Islands
1971-02-09,오후 2:00:41,34.4,-118.391,5,6.5,"Greater Los Angeles area, California"
1971-02-08,오후 9:04:20,-63.419,-61.412,14.7,7,South Shetland Islands
1971-02-07,오전 2:29:27,51.318,-176.795,24,6.5,"Andreanof Islands, Aleutian Islands, Alaska"
1971-02-04,오후 3:33:33,0.551,98.665,59.9,7.1,"Nias region, Indonesia"
1971-01-29,오후 9:58:05,51.635,150.965,539.9,6.9,Sea of Okhotsk
1971-01-25,오후 4:08:17,51.459,-177.717,47.4,6.3,"Andreanof Islands, Aleutian Islands, Alaska"
1971-01-25,오전 12:18:25,-9.636,151.422,24.4,6.3,D'Entrecasteaux Islands region
1971-01-15,오전 7:28:38,-3.03,139.4699,33,6,"Papua, Indonesia"
1971-01-10,오후 4:38:39,-3.5,140.118,45.4,6,"Papua, Indonesia"
1971-01-10,오전 10:45:10,-3.075,139.646,52.9,6.2,"Papua, Indonesia"
1971-01-10,오전 7:17:07,-3.233,139.743,55.2,7.7,"Papua, Indonesia"
1971-01-03,오후 5:35:41,-55.639,-2.466,27,7.1,southern Mid-Atlantic Ridge
1970-12-29,오전 2:26:12,-10.555,161.455,59.2,6.8,Solomon Islands
1970-12-28,오후 8:03:26,-5.201,153.62,59.6,6.5,"New Ireland region, Papua New Guinea"
1970-12-23,오전 7:00:57,43.8,54.8,0,6.1,western Kazakhstan
1970-12-19,오전 10:38:06,-1.624,99.883,44.3,6.2,"Kepulauan Mentawai region, Indonesia"
1970-12-12,오전 7:00:57,43.9,54.8,0,6.1,western Kazakhstan
1970-12-10,오전 4:34:39,-4.079,-80.66,19.5,7.1,Peru-Ecuador border region
1970-12-08,오후 7:30:07,-30.882,-71.2,50.8,6.4,"Coquimbo, Chile"
1970-12-07,오후 9:35:23,29.759,139.979,183.5,6,"Izu Islands, Japan region"
1970-12-06,오후 8:20:53,41.834,143.516,40.7,6.1,"Hokkaido, Japan region"
1970-12-04,오후 5:08:50,-23.206,-70.044,41.6,6.3,"Antofagasta, Chile"
1970-12-02,오후 3:54:17,-11.005,163.493,2.7,7,Solomon Islands
1970-12-02,오후 3:25:44,-11.035,163.765,8.6,6.5,Solomon Islands
1970-12-01,오후 6:14:37,-10.966,163.504,14.9,6.1,Solomon Islands
1970-11-29,오전 6:01:17,-11.814,-14.066,12.1,6,Ascension Island region
1970-11-14,오전 7:58:21,22.839,121.364,26.8,6.1,Taiwan region
1970-11-13,오후 2:16:22,12.086,124.164,22.1,6.3,"Samar, Philippines"
1970-11-12,오전 6:07:16,-5.064,145.232,26.3,6.5,"eastern New Guinea region, Papua New Guinea"
1970-11-08,오후 10:35:46,-3.42,135.628,18.8,6.8,"Papua, Indonesia"
1970-10-31,오후 5:53:07,-4.907,145.469,8.3,7.1,"near the north coast of New Guinea, Papua New Guinea"
1970-10-25,오후 3:09:50,9.066,93.853,24.2,6.3,"Nicobar Islands, India region"
1970-10-14,오후 6:15:39,43.482,147.876,30.4,6,Kuril Islands
1970-10-11,오전 5:38:07,-32.066,-177.758,34.8,6.1,south of the Kermadec Islands
1970-10-11,오전 3:16:50,-31.997,-178.028,26.7,6.3,Kermadec Islands region
1970-10-10,오후 9:59:42,-31.927,-177.854,17.8,6.2,Kermadec Islands region
1970-10-10,오전 8:53:03,-3.61,86.123,15,6.3,South Indian Ocean
1970-10-02,오전 6:15:34,-6.8,154.972,53.6,6,"Bougainville region, Papua New Guinea"
1970-09-29,오전 6:03:28,-13.517,166.677,68.8,6,Vanuatu
1970-09-27,오전 3:38:37,6.373,-77.506,4.4,6.5,near the west coast of Colombia
1970-09-26,오후 12:02:31,6.243,-77.528,12.2,6.6,near the west coast of Colombia
1970-09-23,오후 12:04:56,-6.46,154.623,42.7,6.5,"Bougainville region, Papua New Guinea"
1970-09-05,오전 7:52:29,52.195,151.478,584.3,6.5,Sea of Okhotsk
1970-09-01,오전 5:11:20,17.704,147.698,61.3,6.2,Mariana Islands region
1970-08-30,오후 5:46:10,52.349,151.616,649.5,7.3,Sea of Okhotsk
1970-08-28,오전 1:02:47,-4.573,153.28,59.8,6.2,"New Ireland region, Papua New Guinea"
1970-08-24,오후 12:30:18,-56.355,-142.504,14.9,6.4,Pacific-Antarctic Ridge
1970-08-11,오전 10:22:23,-14.097,166.57,39.7,7.5,Vanuatu
1970-08-10,오후 3:15:23,-13.922,166.688,59.6,6.4,Vanuatu
1970-08-07,오전 7:51:13,-17.849,-178.183,558.5,6,Fiji region
1970-07-31,오후 5:08:06,-1.486,-72.556,644.8,7.5,Colombia
1970-07-30,오전 4:58:44,14.252,51.83,24.1,6.5,Gulf of Aden
1970-07-30,오전 12:52:20,37.836,55.886,9.7,6.6,Turkmenistan-Iran border region
1970-07-29,오전 10:16:23,25.991,95.35,79.4,6.4,Myanmar
1970-07-25,오후 10:41:13,32.245,131.679,45.1,7,"Kyushu, Japan"
1970-07-19,오전 9:22:42,-3.934,152.318,14.5,6,"New Ireland region, Papua New Guinea"
1970-07-17,오후 8:04:45,-21.931,-174.634,11.6,6.2,Tonga
1970-07-16,오후 9:17:43,-19.205,-173.297,15,6,Tonga
1970-07-02,오전 12:56:12,-51.074,139.3,3.1,6,western Indian-Antarctic Ridge
1970-06-28,오전 11:09:53,-21.737,-179.37,606.8,6.4,Fiji region
1970-06-28,오전 1:30:18,-8.748,123.994,77.7,6.2,"Flores region, Indonesia"
1970-06-25,오전 5:13:58,-7.919,158.728,57.9,6.5,Solomon Islands
1970-06-24,오후 1:09:12,51.781,-130.941,20.3,6.8,"Haida Gwaii Region, Canada"
1970-06-19,오전 10:56:15,-22.267,-70.501,50,6.4,"near the coast of Antofagasta, Chile"
1970-06-15,오전 11:14:50,-54.369,-64.11,3.7,7,"Tierra del Fuego, Argentina region"
1970-06-15,오전 9:41:40,-8.7,118.8,33,6,"Sumbawa region, Indonesia"
1970-06-14,오전 12:00:08,-51.987,-74.331,1.7,6.5,"Magallanes y Antartica Chilena, Chile"
1970-06-12,오전 8:06:20,-2.908,139.17,51.2,6.1,"near the north coast of Papua, Indonesia"
1970-06-11,오후 4:46:33,-59.419,159.225,15,7.3,Macquarie Island region
1970-06-11,오전 6:02:56,-24.486,-68.497,109.8,6.2,"Antofagasta, Chile"
1970-06-05,오전 4:53:05,42.492,78.718,3.9,6.6,Kyrgyzstan
1970-06-04,오전 4:09:27,-9.892,-78.668,54.9,6.2,near the coast of northern Peru
1970-05-31,오후 8:45:52,-10.002,-78.503,50.8,6,near the coast of central Peru
1970-05-31,오후 8:23:32,-9.248,-78.842,73.2,7.5,near the coast of northern Peru
1970-05-27,오후 7:05:37,40.309,143.066,12.6,6,"off the east coast of Honshu, Japan"
1970-05-27,오후 12:05:09,27.195,140.228,403.2,7.1,"Bonin Islands, Japan region"
1970-05-20,오후 8:03:43,-55.937,-28.27,68.6,6.1,South Sandwich Islands region
1970-05-15,오후 5:13:13,50.203,91.259,10.6,6.7,Russia-Mongolia border region
1970-05-14,오후 6:12:25,43.097,47.068,11.9,6.5,"Caucasus region, Russia"
1970-05-10,오후 8:05:18,18.589,145.367,618.3,6,"Pagan region, Northern Mariana Islands"
1970-05-04,오후 6:53:18,-41.543,80.069,7.8,6.2,Mid-Indian Ridge
1970-05-01,오전 8:35:25,14.536,-93.226,44.6,6,"offshore Chiapas, Mexico"
1970-04-30,오전 8:33:04,14.666,-93.217,44.5,6.4,"offshore Chiapas, Mexico"
