연도,국가코드,산림손실면적(ha),산불산림손실면적(ha)
2015,CYM,0.072517095388,0
2015,CYP,20.434459206,6.7201549624
2015,CZE,8047.2074049,1.2421165834
2015,DEU,12929.494031,6.9924618485
2015,DMA,1.8556317113,0
2015,DNK,2583.2304258,1.5797762122
2015,DOM,15090.999803,3188.6089379
2015,DZA,5705.4234402,3127.2736284
2015,ECU,30121.214948,1767.3361323
2015,EGY,31.643148499,1.3182187667
2015,ERI,0,0
2015,ESP,65413.694077,11459.981206
2015,EST,25420.29075,25.645809845
2015,ETH,10276.470947,34.240413077
2015,FIN,172639.58032,604.66410875
2015,FJI,1838.3526791,88.77446327
2015,FRA,37292.585591,436.24805077
2015,GAB,25472.550339,84.44111682
2015,GBR,23996.893671,132.42082586
2015,GEO,42.850622395,0.40057102068
2015,GHA,57390.601385,8.1072879781
2015,GIN,161819.86557,103.72295978
2015,GLP,71.397070728,2.6630783553
2015,GMB,10.040478171,0
2015,GNB,12661.141725,20.678139858
2015,GNQ,7468.7539411,36.14488285
2015,GRC,3840.1216726,1612.6750696
2015,GRD,6.6980077648,0.075289635317
2015,GTM,54234.32662,3429.9179481
2015,GUF,2867.5026519,158.13448176
2015,GUY,13084.331961,2009.5928627
2015,HND,50242.860034,4666.3600239
2015,HRV,2669.0480696,382.48540829
2015,HTI,3087.5647957,162.0277778
2015,HUN,10717.8161,36.950986451
2015,IDN,1746464.3227,290247.83716
2015,IMN,22.232531348,0.3631407965
2015,IND,109677.63579,652.41719074
2015,IRL,4484.2146022,23.254775911
2015,ISR,51.33272803,3.0767337619
2015,ITA,14124.305235,696.47141399
2015,JAM,2903.3148827,390.89435148
2015,JEY,0.20272486168,0
2015,JOR,0.39158375157,0.13060907969
2015,JPN,31145.146519,100.68931451
2015,KAZ,181.16229368,1.4208625204
2015,KEN,15615.423932,120.90703204
2015,KHM,132857.45295,215.17801552
2015,KNA,0.95667154614,0
2015,KOR,17340.736699,171.26553857
2015,LAO,284935.14484,259.22613756
2015,LBN,173.61729878,19.146603801
2015,LBR,186010.12845,331.69274332
2015,LBY,0.19478584988,0
2015,LCA,7.1751066009,0
2015,LIE,1.3175101794,0
2015,LKA,7403.0151985,46.882546257
2015,LSO,0.93445517566,0
2015,LTU,15794.339393,9.0419784532
2015,LUX,327.46531145,0.049976504551
2015,LVA,30829.686516,36.566503736
2015,MAR,951.9919859,198.29666009
2015,MDA,495.68167091,0.36546600229
2015,MDG,301788.66122,15328.726551
2015,MEX,197533.42182,25458.349546
2015,MKD,784.32806153,16.364714237
2015,MLI,204.15351593,0
2015,MMR,293305.17516,1420.2287547
2015,MNE,180.96339954,5.8875799202
2015,MNG,7145.3272055,7026.5803531
2015,MOZ,181404.75417,3897.6622
2015,MSR,0.14748139193,0
2015,MTQ,31.572052003,0.074481156391
2015,MWI,10793.026637,19.293730424
2015,MYS,454490.82301,9729.9052968
2015,MYT,18.089878408,0
2015,NAM,6.0148041562,0
2015,NCL,486.10100286,73.134734859
2015,NGA,40927.699019,18.568060865
2015,NIC,35520.954095,1201.3890554
2015,NLD,894.19968321,2.071591068
2015,NOR,36638.846185,140.72198753
2015,NPL,579.3662048,10.221443284
2015,NZL,64002.905942,1459.6532371
2015,PAK,2.4160882605,0
2015,PAN,10591.243186,342.1604757
2015,PER,166449.30989,7088.9027236
2015,PHL,65895.724673,796.53916752
2015,PNG,180806.79728,36207.039221
2015,POL,42742.650946,53.150931982
2015,PRI,722.22412548,15.744481284
2015,PRK,10851.636498,6751.8058245
2015,PRT,46096.374452,10782.083669
2015,PRY,279304.28376,2790.0138308
2015,PSE,0.13028041131,0
2015,REU,8.5622289972,0
2015,ROU,10906.457073,14.061403071
2015,RUS,2332110.8805,1430796.3835
2015,RWA,2216.7981332,54.208812199
2015,SDN,8.0557373979,0.075997590971
2015,SEN,293.57143339,0.60141282592
2015,SGP,155.0517135,0.30763291249
2015,SLB,14969.817374,607.27458885
2015,SLE,232761.73455,261.67061575
2015,SLV,2388.8342321,147.91216068
2015,SMR,0.16727279608,0
2015,SOM,65.918372878,0.07691736421
2015,SRB,2815.5531823,19.847168094
2015,SSD,2459.8526735,4.4440175749
2015,SUR,11921.118995,1391.5745433
2015,SVK,5282.6376655,4.55680955
2015,SVN,1023.4099879,0.96451745417
2015,SWE,216031.20383,856.10039874
2015,SWZ,3215.6427472,41.571522249
2015,SYR,2393.1711692,1079.6256425
2015,TCA,21.250219062,1.0731344487
2015,TCD,2591.3684615,7.1610240025
2015,TGO,935.64322382,0.076279195482
2015,THA,120750.33446,240.0949489
2015,TLS,862.9100053,35.032702841
2015,TTO,668.19364098,14.923513029
2015,TUN,1880.1464944,1483.4177477
2015,TUR,27734.979706,963.61473304
2015,TWN,942.64104255,0.49229569847
2015,TZA,111960.15492,328.55082607
2015,UGA,54021.265204,2.0762090535
2015,UKR,48913.807425,2335.9615966
2015,URY,17586.203471,121.50379982
2015,USA,2289653.1134,925082.88216
2015,VCT,1.7235672535,0
2015,VEN,61336.314371,5397.4467037
2015,VIR,0.29247515402,0
2015,VNM,217883.25324,1277.1561961
2015,VUT,3476.1602282,187.70505908
2015,XAD,10.550155358,0
2015,XKO,470.77986673,9.8138747597
2015,Z01,1.2928700611,0.38235463483
2015,Z07,6629.7532527,57.387714909
2015,ZAF,70157.201822,14118.013571
2015,ZMB,87182.036502,3518.9632209
2015,ZNC,30.564981654,0
2015,ZWE,12243.165224,166.0943246
2016,AGO,229690.74624,1580.6757383
2016,ALA,672.65923378,2.6237475894
2016,ALB,928.39116106,284.20052618
2016,AND,0.62751082863,0.057038292342
2016,ARG,230312.73651,22320.193973
2016,ARM,30.047579645,2.8713345628
2016,ATG,14.425399736,0.80879143625
2016,AUS,430903.68553,282037.02254
2016,AUT,17218.055075,45.951656571
2016,AZE,25.475209867,7.5647775738
2016,BDI,1575.8744501,0.23052043492
2016,BEL,4512.2427981,25.519332295
2016,BEN,2010.4921985,0.68670124012
2016,BFA,0,0
2016,BGD,21196.369065,21.821000166
2016,BGR,7394.7091281,214.40906271
2016,BHS,3136.0846553,1957.2170356
2016,BIH,2307.9795262,155.90854475
2016,BLR,90486.781114,4850.9101188
2016,BLZ,20622.001709,4608.5839721
2016,BOL,470310.18686,111128.35315
2016,BRA,5378610.2795,2377428.4833
2016,BRB,14.316258986,0
2016,BRN,2572.5074628,934.55655063
2016,BTN,1962.8836584,155.39533551
2016,BWA,0.72764768645,0
2016,CAF,51151.917413,10562.109672
2016,CAN,2084425.7784,1052571.269
2016,CHE,1679.0417028,5.6205172557
2016,CHL,113778.73587,9108.7098097
2016,CHN,718775.12417,22217.825143
2016,CIV,221124.46675,395.81035452
2016,CMR,116619.22981,824.95281048
2016,COD,1381503.6944,55990.509753
2016,COG,114303.64307,34614.157329
2016,COL,290868.25526,49285.264617
2016,COM,124.36478814,0.75242767983
2016,CRI,13842.907386,1412.5816054
2016,CUB,74052.698064,3385.6660034
2016,CUW,2.4078543102,0.075250777693
2016,CYM,70.060500361,4.7868127333
2016,CYP,568.91539414,556.66193
2016,CZE,22813.362239,50.753291963
2016,DEU,26876.854042,169.15348802
2016,DMA,7.123976756,0.74173204205
2016,DNK,4656.34052,27.620104064
2016,DOM,24907.91502,4560.7874118
2016,DZA,8011.3601453,5835.0067491
2016,ECU,44091.189722,3392.7663345
2016,EGY,36.728029662,0.39558953409
2016,ERI,0,0
2016,ESP,107562.18438,20719.339202
2016,EST,36334.857227,106.6170436
2016,ETH,19581.643107,60.223025607
2016,FIN,240428.46317,1877.0045676
2016,FJI,8373.1408782,881.77135619
2016,FRA,60768.520207,1980.0344393
2016,GAB,32150.617916,301.30757573
2016,GBR,28805.528634,293.30209311
2016,GEO,523.42199106,37.883817424
2016,GHA,119243.18803,3641.3040796
2016,GIN,216012.56989,547.23296564
2016,GLP,70.024234045,1.0364736155
2016,GMB,5.1705412423,0
2016,GNB,16120.295893,3.5434555039
2016,GNQ,9545.2415725,41.835749048
2016,GRC,6034.1999032,3289.4559439
2016,GRD,59.449762658,0.37616803741
2016,GTM,178532.10785,53349.419209
2016,GUF,6127.2113417,464.95047991
2016,GUY,26512.366102,9892.8837878
2016,HND,188441.52688,41476.395101
2016,HRV,5372.9631212,151.34879514
2016,HTI,17266.933907,1742.0070685
2016,HUN,14018.76853,94.852630531
2016,IDN,2422066.01,729189.12007
2016,IMN,35.15682596,0.54488755814
2016,IND,164151.43745,965.92097739
2016,IRL,9390.4179086,77.014617499
2016,IRN,2.4079650068,0.43052453829
2016,IRQ,0.49173627104,0.061467762999
2016,ISR,64.87129809,4.028825329
2016,ITA,24717.64857,2733.1902165
2016,JAM,1991.536031,421.28998188
2016,JPN,54993.593114,854.33835401
2016,KAZ,1288.5506122,184.60681941
2016,KEN,19048.537686,96.365344459
2016,KGZ,11.524777087,4.1070381692
2016,KHM,182885.56912,1111.0713877
2016,KNA,8.388895962,0
2016,KOR,22557.676791,548.28020611
2016,LAO,387635.12058,858.61171424
2016,LBN,266.27434059,41.509498603
2016,LBR,168586.20027,1535.4817394
2016,LBY,0.51948963077,0
2016,LCA,107.1703849,0.67253284188
2016,LIE,4.3216622325,0
2016,LKA,17489.897088,244.18334459
2016,LSO,15.275651883,0.26813037974
2016,LTU,25531.687124,131.68775526
2016,LUX,520.77982547,8.3341695251
2016,LVA,44945.417141,134.40780879
2016,MAR,2041.2025672,735.66969839
2016,MDA,832.90140378,3.9419493118
2016,MDG,383655.55238,18799.948493
2016,MEX,273930.38997,43030.2883
2016,MKD,1496.2464332,51.966846173
2016,MLI,204.82831103,0
2016,MMR,362552.39113,1919.1947913
2016,MNE,1119.5271228,106.51261249
2016,MNG,4142.1133302,3315.5265805
2016,MOZ,250565.43399,4615.5014772
2016,MSR,6.2685934246,0
2016,MTQ,26.059267875,0.2981463086
2016,MWI,13529.995996,84.908377944
2016,MYS,565553.11045,20412.444386
2016,MYT,83.469314211,0
2016,NAM,1.3206881883,0
2016,NCL,1323.9085934,671.19286547
2016,NER,0,0
2016,NGA,72189.615792,198.31624384
2016,NIC,142379.30626,11933.504876
2016,NLD,1406.5901692,20.682838611
2016,NOR,60081.68603,507.70012729
2016,NPL,998.51341692,91.84293601
2016,NZL,80359.090742,4012.0397709
2016,PAN,17378.393536,3015.2279933
2016,PER,230953.45026,18997.593487
2016,PHL,129109.10683,2947.8731391
2016,PNG,177924.94011,48662.701669
2016,POL,86510.723643,376.43489517
2016,PRI,599.27468304,10.247051984
2016,PRK,11487.234977,2192.1211925
2016,PRT,94645.800976,34808.11353
2016,PRY,319793.17429,10335.281229
2016,PSE,0,0
2016,REU,7.4046171792,0
2016,ROU,23045.408909,324.56613117
2016,RUS,5051685.6205,3712802.4569
2016,RWA,2777.5949994,2.2295619717
2016,SDN,26.677106912,0.15200500224
2016,SEN,254.40699072,0
2016,SGP,154.43653726,2.3074134019
2016,SLB,17992.603173,970.53594283
2016,SLE,177686.75717,473.36085198
2016,SLV,5743.2418173,601.33023285
2016,SOM,86.379047662,0.38452123914
2016,SRB,4676.1659994,195.8312829
2016,SSD,4067.7818853,13.721190828
2016,SUR,16877.902668,2401.6493172
2016,SVK,16941.719312,68.93422257
2016,SVN,5389.2434631,5.0380621128
2016,SWE,310348.13561,1558.7657811
2016,SWZ,4801.9023529,49.050088853
2016,SXM,0.29296522957,0
2016,SYR,1812.6737015,998.2774202
2016,TCA,18.88706691,0.7149541109
2016,TCD,3165.9632291,6.2461858048
2016,TGO,3446.68072,12.602179039
2016,THA,171583.85404,921.58587502
2016,TKM,0.059443912257,0.059443912257
2016,TLS,1296.5432854,52.511885732
2016,TTO,1351.1961366,16.353884071
2016,TUN,1454.9561057,1159.8274096
2016,TUR,25633.047735,1809.2780338
2016,TWN,3322.0231103,38.928881658
2016,TZA,152852.55655,317.86951168
2016,UGA,67486.121452,1.5383503786
2016,UKR,106760.56289,14490.733375
2016,URY,23859.533619,329.33599611
2016,USA,2264071.5266,595955.87479
2016,VCT,16.038100717,1.7243787132
2016,VEN,207336.55017,97775.410476
2016,VGB,2.8502429746,0
2016,VIR,8.6489716799,1.4674093899
2016,VNM,353430.51783,3270.4202569
2016,VUT,1340.6743119,161.34839476
2016,XAD,17.288998732,0
2016,XKO,912.2313166,43.238860147
2016,Z01,4.7477057354,0
2016,Z07,11206.301724,177.8352814
2016,ZAF,73546.41164,7548.6158134
2016,ZMB,141400.60863,8017.325256
2016,ZNC,43.949311349,0.12645002137
2016,ZWE,10925.901168,544.49620723
2017,AGO,280422.01877,1260.0728957
2017,AIA,0.80504822438,0.14637484201
2017,ALA,735.14380036,5.3646913373
2017,ALB,1686.8240738,1025.5524779
2017,AND,3.4221603947,0
2017,ARG,233945.09884,25401.946539
2017,ARM,41.747318015,18.089356178
2017,ATG,71.8984098,10.059464251
2017,AUS,236877.51968,114605.37539
2017,AUT,18402.473221,54.108432641
2017,AZE,80.101052211,32.66274384
2017,BDI,1775.1927773,0.3072079535
2017,BEL,4137.3226859,51.883176194
2017,BEN,2234.7110204,0.22879487104
2017,BFA,0,0
2017,BGD,28377.112713,42.31498388
2017,BGR,7687.6226216,412.25202347
2017,BHS,3703.9362266,1923.1936337
2017,BIH,1339.3147675,129.18560592
2017,BLM,0.073301767796,0
2017,BLR,78766.946609,625.62178936
2017,BLZ,16445.796964,2852.2278907
2017,BOL,462948.68641,100880.72881
2017,BRA,4519545.8981,1473863.9216
2017,BRB,15.814096749,0.074953640504
2017,BRN,944.63349795,39.489514122
2017,BTN,1972.2443787,412.6470093
2017,BWA,1.1571796534,0
2017,CAF,63910.101224,2245.396176
2017,CAN,2559736.5026,1458033.3597
2017,CHE,2542.4131563,22.203145952
2017,CHL,214808.64698,67628.472475
2017,CHN,644430.79916,20565.467177
2017,CIV,357308.85845,192.00758167
2017,CMR,187281.58783,638.4534236
2017,COD,1468187.6991,33757.202808
2017,COG,63874.850358,2086.2878721
2017,COL,424642.23918,31486.062239
2017,COM,307.94321505,2.6336121899
2017,CRI,22051.002252,3076.1694362
2017,CUB,76813.800594,43923.253459
2017,CUW,0.82741025589,0.075274406438
2017,CYM,73.621584371,0
2017,CYP,437.26965278,381.36561446
2017,CZE,26518.115559,22.501409454
2017,DEU,32999.138146,255.10787068
2017,DMA,23290.913237,917.2975039
2017,DNK,4360.3539656,66.295386665
2017,DOM,27063.362651,2475.1153775
2017,DZA,45968.587823,41705.444017
2017,ECU,71258.137761,6024.9199294
2017,EGY,58.430383589,0.9968530987
2017,ERI,0,0
2017,ESP,98458.688854,35878.627457
2017,EST,38856.693661,160.88676591
2017,ETH,35403.505827,58.035413567
2017,FIN,336198.54059,2591.7021542
2017,FJI,3091.6189976,203.21641672
2017,FRA,69249.043253,5856.6700517
2017,GAB,38643.624807,361.01051865
2017,GBR,23044.909007,320.34945827
2017,GEO,207.89816538,51.62802998
2017,GHA,115331.75851,44.825552883
2017,GIN,231588.17312,381.73615417
2017,GLP,60.45295036,2.071876345
2017,GMB,8.0933377442,0
2017,GNB,16436.504582,7.9984544031
2017,GNQ,11937.869102,66.439152525
2017,GRC,8909.1976714,5448.020553
2017,GRD,28.152717554,5.7213162893
2017,GTM,79800.661236,7601.4604485
2017,GUF,4144.3369646,487.63438437
2017,GUY,19433.51093,2053.5024187
2017,HND,113473.43478,14763.696711
2017,HRV,5846.6453235,502.84659388
2017,HTI,5498.7580307,542.11849799
2017,HUN,14115.974491,25.331478514
2017,IDN,1300718.3795,51994.221682
2017,IMN,36.234366883,0.81741717266
2017,IND,179259.89255,1340.7257139
2017,IRL,6125.4822859,102.8277445
2017,IRN,109.91407509,20.226746807
2017,IRQ,0.98344518196,0
2017,ISR,99.549040994,39.341402167
2017,ITA,34091.515669,9354.0657469
2017,JAM,2200.0546006,93.455070207
2017,JEY,2.9366219347,0.1012677621
2017,JOR,0.98052545508,0.91533345285
2017,JPN,47612.725015,401.44086384
2017,KAZ,975.17698458,248.2438281
2017,KEN,22163.234285,177.77760212
2017,KGZ,55.752073408,27.41306171
2017,KHM,118467.98611,996.0170072
2017,KNA,3.6784426452,0.36792779912
2017,KOR,20757.056091,731.36329812
2017,LAO,349044.10298,422.59886532
2017,LBN,288.20918854,45.945879383
2017,LBR,203292.57014,991.39879446
2017,LBY,10.45294938,2.7917840014
2017,LCA,83.5570397,1.4201768478
2017,LIE,4.0577752383,0
2017,LKA,13065.944963,57.970809454
2017,LSO,7.8055546215,0
2017,LTU,25803.60419,155.555703
2017,LUX,412.71656427,4.2487040356
2017,LVA,47085.306155,237.56838216
2017,MAF,4.1742089333,0.29292710524
2017,MAR,2366.5671186,921.83444371
2017,MDA,1092.1166126,12.831664955
2017,MDG,510357.07765,36332.853575
2017,MEX,298634.3877,47306.733517
2017,MKD,1147.1515175,205.26245941
2017,MLI,331.98500583,0
2017,MLT,0.12519266251,0
2017,MMR,341843.90386,1902.5407574
2017,MNE,1268.9716196,672.15859902
2017,MNG,25238.08943,24447.120879
2017,MOZ,359023.14795,3202.9220408
2017,MSR,0.14751483681,0
2017,MTQ,115.69333389,0.74481144727
2017,MWI,15351.026397,89.853912276
2017,MYS,483499.20787,8649.0480481
2017,MYT,44.363855216,0.15019631249
2017,NAM,2.1274456801,0
2017,NCL,1159.7805695,352.9107401
2017,NGA,171045.52342,633.38945517
2017,NIC,211698.47992,11610.147112
2017,NLD,1333.2029155,34.64740643
2017,NOR,57916.639649,672.9436463
2017,NPL,2394.0839324,520.36598647
2017,NZL,74883.640465,1984.0547577
2017,PAK,186.36409515,142.70062594
2017,PAN,30970.054977,1590.6351937
2017,PER,303216.79367,39745.415237
2017,PHL,114280.31378,2056.8302013
2017,PNG,117508.79802,4117.1601958
2017,POL,96251.121675,369.54494584
2017,PRI,56205.716662,2974.6348809
2017,PRK,8520.8546675,1034.6397297
2017,PRT,173894.26173,130530.1861
2017,PRY,360073.37744,52330.747925
2017,PSE,1.7029687808,0.65558668713
2017,ROU,19187.291055,29.990033673
2017,RUS,5288940.6211,3374535.0095
2017,RWA,2731.1254687,1.6916729037
2017,SDN,74.647332175,0
2017,SEN,391.79548266,0
2017,SGP,262.65034721,0.61529138943
2017,SLB,19761.538619,831.74406787
2017,SLE,232752.59576,1090.3489088
2017,SLV,4745.1855173,389.66645201
2017,SMR,0.055721524681,0
2017,SOM,304.89673329,2.6155770008
2017,SRB,3570.585907,59.837393275
2017,SSD,6856.1502278,12.34689735
2017,SUR,18018.092356,2387.9795381
2017,SVK,14212.033055,41.765196206
2017,SVN,4888.3433026,14.122562664
2017,SWE,331217.29051,2074.7263349
2017,SWZ,6376.6417982,373.79598929
2017,SXM,4.5409475244,0
2017,SYR,2146.5696035,938.17788197
2017,TCA,32.834923854,2.7899563438
2017,TCD,6765.2149301,8.990730418
2017,TGO,7107.0140833,2.1351183537
2017,THA,196352.84616,478.81630057
2017,TJK,0.12115387189,0.061137531975
2017,TKM,0.061047255041,0.061047255041
2017,TLS,1713.4712393,57.078140633
2017,TTO,739.11102978,8.9240457408
2017,TUN,8533.9493013,7855.1551175
2017,TUR,33901.001345,3665.5206574
2017,TWN,2584.1205363,18.770277295
2017,TZA,194869.32014,832.45719288
2017,UGA,116903.45408,12.146769034
2017,UKR,85860.90903,1981.4965531
2017,URY,21902.221302,751.34446874
2017,USA,2311359.1698,546225.16168
2017,UZB,1.6941330467,0.17547026807
2017,VCT,30.798349996,0.37475249447
2017,VEN,166997.72796,13171.6121
2017,VGB,229.36256175,31.199651733
2017,VIR,1126.4251488,76.141823937
2017,VNM,286999.88898,1860.4133497
2017,VUT,436.09194112,93.355846787
2017,XAD,2.6696409058,0
2017,XKO,623.8247891,17.781238133
2017,Z01,65.38839868,15.834339239
2017,Z06,3.8826460135,2.4823324655
2017,Z07,10095.616886,331.24685737
2017,ZAF,94055.717862,22770.488773
2017,ZMB,162432.26653,587.89181012
2017,ZNC,55.315656546,0.12618061875
2017,ZWE,25913.690266,444.04685994
2018,ABW,0.30063088601,0
2018,AFG,25.705845254,19.024020749
2018,AGO,242522.37314,962.64444666
2018,AIA,0.21947481513,0
2018,ALA,619.70668877,0.96551417224
2018,ALB,2048.2932017,756.72043136
2018,AND,14.888213634,1.2543120032
2018,ARG,172964.43659,7742.9005988
2018,ARM,5.9025218532,0.87845328686
2018,ATG,162.81460599,25.673960717
2018,AUS,250753.71139,151101.70722
2018,AUT,26335.066924,15.857445188
2018,AZE,75.328639756,17.389601078
2018,BDI,2874.5751948,1.7668805796
2018,BEL,4630.8045072,34.235988569
2018,BEN,1820.5636987,0.076475950491
2018,BES,0.44077927154,0
2018,BFA,0,0
2018,BGD,19342.800151,25.266691345
2018,BGR,9753.9214778,181.39949119
2018,BHS,913.74907637,461.72123212
2018,BIH,2673.2320169,201.74390826
2018,BLR,87446.285679,736.10210365
2018,BLZ,11162.542269,1266.8628208
2018,BOL,301917.65164,31197.065913
2018,BRA,2948392.5288,554536.79175
2018,BRB,22.634244147,0
2018,BRN,806.55774531,40.940434235
2018,BTN,1240.0644896,353.48087983
2018,BWA,2.6249438728,0
2018,CAF,40913.146262,695.66720674
2018,CAN,2142936.813,1172467.3846
2018,CHE,3134.4396167,6.8274119582
2018,CHL,76893.377242,4091.58073
2018,CHN,569767.25946,19661.993939
2018,CIV,324680.77855,307.56051797
2018,CMR,120813.73526,200.94785841
2018,COD,1373826.566,39523.714642
2018,COG,62697.829201,3087.7344672
2018,COL,352219.12797,27212.190203
2018,COM,218.1590353,5.0394642053
2018,CPV,21.713580607,0
2018,CRI,12334.409105,919.59222012
2018,CUB,14955.103067,5017.5795622
2018,CUW,0.75222388674,0
2018,CYM,42.388537853,9.2127571003
2018,CYP,32.450371434,20.293436552
2018,CZE,39194.873836,5.7472276873
2018,DEU,52238.957969,92.191428752
2018,DMA,778.5652048,74.958846147
2018,DNK,3161.6252534,14.518249858
2018,DOM,13970.356561,782.70362801
2018,DZA,5761.3678912,2714.858575
2018,ECU,38747.921808,3237.1143474
2018,EGY,62.738151497,0.98989003988
2018,ESP,119648.8391,19210.127687
2018,EST,40037.877213,125.50571194
2018,ETH,18894.243223,27.574910475
2018,FIN,269954.62592,447.38436638
2018,FJI,1366.9353631,139.4786071
2018,FRA,69201.663429,2657.3495932
2018,GAB,26787.902578,411.77014117
2018,GBR,26250.320683,111.78894449
2018,GEO,300.04915996,84.660117302
2018,GGY,0.20145048738,0
2018,GHA,151530.49019,21.642482365
2018,GIN,182895.05288,209.95366005
2018,GLP,100.8985828,5.1056288115
2018,GMB,6.1459419413,0
2018,GNB,14394.170759,3.5433319733
2018,GNQ,7824.0522549,21.529783465
2018,GRC,7122.6687373,2955.1607422
2018,GRD,109.80815758,2.1823723491
2018,GTM,71129.177044,7301.5049247
2018,GUF,3738.6343482,370.92923369
2018,GUY,11761.052427,1302.7030902
2018,HND,76254.849234,8578.3630449
2018,HRV,8285.340238,397.62482304
2018,HTI,4131.551805,259.50691229
2018,HUN,13808.83179,13.22589952
2018,IDN,1218733.1277,54520.399734
2018,IMN,23.673037237,0.72645123309
2018,IND,125295.26807,858.28842216
2018,IRL,8381.4871187,66.083645621
2018,IRN,67.989587894,43.894261227
2018,ISR,39.655153584,6.3975725925
2018,ITA,38839.619789,4676.794358
2018,JAM,2232.6361154,106.01812938
2018,JEY,0.10123078692,0
2018,JPN,50506.69039,321.50114256
2018,KAZ,1138.8878149,356.32278531
2018,KEN,15908.26164,101.57824203
2018,KGZ,17.371035471,16.2779694
2018,KHM,113205.48583,596.59386929
2018,KNA,4.8546156945,0.14717426641
2018,KOR,21848.378333,295.22515446
2018,LAO,294657.80019,464.46457065
2018,LBN,255.74116845,37.966855717
2018,LBR,204932.16294,855.99495618
2018,LBY,2.9223188658,0.84382543153
2018,LCA,33.780153398,2.7654621931
2018,LIE,6.1140485859,0
2018,LKA,13160.784911,194.21740698
2018,LSO,7.72213771,0
2018,LTU,19749.844356,38.095483202
2018,LUX,457.78229968,0.39933850217
2018,LVA,46923.52136,468.94267228
2018,MAR,2078.0174986,345.33083827
2018,MDA,861.21910927,8.8946927237
2018,MDG,366620.01321,21259.673135
2018,MEX,267178.47703,38291.39709
2018,MKD,1542.9313128,227.7535866
2018,MLI,298.79918577,0
2018,MMR,278708.43853,964.1490019
2018,MNE,1652.2427907,320.8004137
2018,MNG,9224.3290454,7906.4840711
2018,MOZ,172404.61919,1473.0907026
2018,MRT,0,0
2018,MSR,9.4428053702,0.44263263117
2018,MTQ,51.240248171,0.67066706912
2018,MWI,15519.461436,32.397970611
2018,MYS,438009.45506,6230.2499879
2018,MYT,72.583504902,1.3511606779
2018,NAM,7.933151081,0
2018,NCL,3069.4410718,1933.4555822
2018,NGA,119823.06802,121.11125541
2018,NIC,71360.740121,4518.407213
2018,NLD,1271.1799179,18.487616783
2018,NOR,59219.47123,479.30515934
2018,NPL,1672.1166105,107.54950034
2018,NZL,79228.11426,2087.3497928
2018,PAK,73.647835268,29.254050328
2018,PAN,28013.260259,1995.8696079
2018,PER,211643.25037,13418.601993
2018,PHL,70533.196695,1687.6619204
2018,PLW,3.891266192,0.45773252987
2018,PNG,117934.87365,3537.0886787
2018,POL,96846.195292,220.01042852
2018,PRI,1227.8799279,224.90191923
2018,PRK,7691.7218134,1171.8445461
2018,PRT,97437.23606,39353.796286
2018,PRY,258769.27781,3761.3248263
2018,PSE,2.0276876452,0.72091678881
2018,ROU,18974.387463,58.457240254
2018,RUS,5560431.5811,3589240.426
2018,RWA,4291.0753744,8.9961191456
2018,SDN,16.115762822,0
2018,SEN,300.94409676,0.15037936571
2018,SGP,289.02683051,2.768752579
2018,SLB,17824.778949,609.73607356
2018,SLE,188217.9713,528.97495031
2018,SLV,2703.3475194,239.08725562
2018,SMR,0.22314501609,0
2018,SOM,43.965942241,1.2845943678
2018,SPM,0.42455700739,0
2018,SRB,3966.3810879,58.271326557
2018,SSD,2640.9380529,3.8324802876
2018,SUR,19000.901148,2090.7438268
2018,SVK,17697.583253,42.72326724
2018,SVN,8215.1940851,13.526322813
2018,SWE,290151.34772,3882.813432
2018,SWZ,1919.8495866,23.7198198
2018,SYR,903.42889386,291.07832225
2018,TCA,36.129551687,8.583615163
2018,TCD,6931.7833373,3.9592770622
2018,TGO,6762.4193902,0.38120521461
2018,THA,133517.4864,113.58439617
2018,TJK,0.18005446465,0.18005446465
2018,TLS,1243.6748491,45.527519217
2018,TTO,947.23956203,15.42443835
2018,TUN,905.0281452,558.55449122
2018,TUR,35668.33084,1756.8673047
2018,TWN,1901.4503754,7.7642246133
2018,TZA,171703.42479,376.97832184
2018,UGA,86229.99575,7.1431535396
2018,UKR,74423.767856,1942.8166176
2018,URY,19531.286677,447.561412
2018,USA,2092360.6956,545094.41928
2018,UZB,0.46610425407,0
2018,VCT,17.012077244,0.74941731521
2018,VEN,112166.26415,16919.658806
2018,VGB,6.2123676411,1.6080022336
2018,VIR,45.392000205,6.2889230247
2018,VNM,225177.05356,1565.432036
2018,VUT,1031.3503354,58.18877874
2018,XAD,1.6527373965,0
2018,XKO,593.89405119,17.666893203
2018,Z01,71.953985804,13.959871314
2018,Z06,1.9138539644,0.57304344093
2018,Z07,6865.7726375,93.870059202
2018,ZAF,63666.822997,9109.2850816
2018,ZMB,143920.34078,387.10716959
2018,ZNC,35.108011992,0
2018,ZWE,6541.8121136,30.351535858
2019,AFG,17.115066758,11.584907775
2019,AGO,175076.52078,749.29594539
2019,ALA,2361.2509176,1.9317527013
2019,ALB,1073.5003487,321.09542631
2019,AND,8.039982793,0
2019,ARG,145459.3897,8586.6593915
2019,ARM,0.70642759362,0.1199928787
2019,ATG,23.410310107,6.5521732657
2019,AUS,1661547.1119,1526818.7461
2019,AUT,33659.510353,33.281869697
2019,AZE,11.949763429,1.8774008996
2019,BDI,2386.1762254,0
2019,BEL,5577.1182127,46.105894115
2019,BEN,773.15092048,0.07647954382
